"ID","X","Y","Elevation","Distance (Segment)","Distance (Total)","Distance 3D (Segment)","Distance 3D (Total)","Slope (Degrees)","Slope (Percent)","Segment Index"
830,16.9317673371,-15.3857447698,1232.012,760.43,801152,760.43,801153,0.0,0.0%,1089
831,16.9269997947,-15.3779809375,1232.307,1000,802152,1000,802153,0.0,0.0%,1089
832,16.9245912441,-15.3693907151,1233.736,985.07,803137.1,985.07,803138.1,0.1,0.1%,1091
833,16.9178586511,-15.3634905734,1232.062,974.03,804111.1,974.03,804112.1,0.1,0.2%,1093
834,16.9145243522,-15.3550522325,1233,1000,805111.1,1000,805112.1,0.1,0.1%,1093
835,16.9090271933,-15.3480036148,1232.547,978.11,806089.2,978.11,806090.2,0.0,0.0%,1094
836,16.9004698914,-15.3493492086,1232.253,930.82,807020.1,930.82,807021,0.0,0.0%,1096
837,16.8915575197,-15.3491273376,1233.569,957.27,807977.3,957.27,807978.3,0.1,0.1%,1097
838,16.8824376631,-15.3472954168,1234.088,1000,808977.3,1000,808978.3,0.0,0.1%,1097
839,16.8737489839,-15.3444825437,1233.305,983.5,809960.8,983.5,809961.8,0.0,0.1%,1098
840,16.8734478768,-15.3366668641,1233.351,865.43,810826.3,865.43,810827.2,0.0,0.0%,1100
841,16.8664860196,-15.3306645834,1234.038,999.99,811826.3,999.99,811827.2,0.0,0.1%,1100
842,16.8595241623,-15.3246623028,1233.224,1000,812826.3,1000,812827.3,0.0,0.1%,1100
843,16.8505430385,-15.3258303476,1232.692,973.07,813799.3,973.07,813800.3,0.0,0.1%,1102
844,16.8426688145,-15.3231921080,1234.555,894.56,814693.9,894.56,814694.9,0.1,0.2%,1104
845,16.8421155941,-15.3147585479,1234.457,935.08,815629,935.08,815630,0.0,0.0%,1105
846,16.8508364404,-15.3125397846,1233.231,968.19,816597.2,968.2,816598.2,0.1,0.1%,1106
847,16.8571456659,-15.3074079265,1233.455,884.06,817481.2,884.06,817482.2,0.0,0.0%,1107
848,16.8548306586,-15.2992703093,1236.498,934.14,818415.4,934.14,818416.4,0.2,0.3%,1108
849,16.8525553597,-15.2908021569,1235.236,968.36,819383.7,968.36,819384.7,0.1,0.1%,1109
850,16.8510732952,-15.2825556576,1236,926.27,820310,926.27,820311,0.0,0.1%,1110
851,16.8424816847,-15.2804116486,1236.118,952.82,821262.8,952.82,821263.8,0.0,0.0%,1111
852,16.8335781739,-15.2786076913,1237,976.93,822239.7,976.93,822240.7,0.1,0.1%,1112
853,16.8321804960,-15.2706245705,1238.013,896.01,823135.7,896.01,823136.7,0.1,0.1%,1114
854,16.8301913115,-15.2630342785,1237.357,866.63,824002.4,866.63,824003.4,0.0,0.1%,1115
855,16.8235672355,-15.2566842807,1239.011,1000,825002.4,1000,825003.4,0.1,0.2%,1115
856,16.8148319508,-15.2569209624,1238.559,938.72,825941.1,938.72,825942.1,0.0,0.0%,1117
857,16.8058104305,-15.2573862080,1239.381,970.47,826911.6,970.47,826912.6,0.0,0.1%,1118
858,16.8008393645,-15.2497604696,1239.308,998.58,827910.1,998.58,827911.1,0.0,0.0%,1119
859,16.7934042357,-15.2463822408,1239.327,881.87,828792,881.87,828793,0.0,0.0%,1120
860,16.7842899327,-15.2455634469,1238.663,983.3,829775.3,983.3,829776.3,0.0,0.1%,1122
861,16.7795722232,-15.2379028575,1241.722,987.61,830762.9,987.62,830763.9,0.2,0.3%,1123
862,16.7738553682,-15.2309637882,1241.89,983.24,831746.2,983.24,831747.2,0.0,0.0%,1124
863,16.7670327577,-15.2248540191,1241,997.16,832743.3,997.16,832744.3,0.1,0.1%,1125
864,16.7623681467,-15.2171922108,1242.104,984.84,833728.1,984.84,833729.2,0.1,0.1%,1126
865,16.7652468254,-15.2096647780,1241.714,888.49,834616.6,888.49,834617.6,0.0,0.0%,1128
866,16.7737315549,-15.2063775392,1241.542,981.53,835598.2,981.53,835599.2,0.0,0.0%,1129
867,16.7800074743,-15.2004452452,1243.108,941.07,836539.2,941.07,836540.2,0.1,0.2%,1130
868,16.7836726642,-15.1953674878,1243.402,686.14,837225.4,686.14,837226.4,0.0,0.0%,1132
869,16.7797073011,-15.1871914932,1244.024,1000,838225.4,1000,838226.4,0.0,0.1%,1132
870,16.7771508253,-15.1787135933,1246.078,977.48,839202.9,977.48,839203.9,0.1,0.2%,1134
871,16.7687962905,-15.1778811721,1245.74,902.5,840105.4,902.5,840106.4,0.0,0.0%,1136
872,16.7603091445,-15.1806411916,1245.191,961.81,841067.2,961.81,841068.2,0.0,0.1%,1137
873,16.7533780299,-15.1750298328,1246.183,969.68,842036.8,969.68,842037.8,0.1,0.1%,1139
874,16.7490657725,-15.1670213547,1244.12,1000,843036.8,1000,843037.8,0.1,0.2%,1139
875,16.7434863612,-15.1598107773,1246.366,998.05,844034.9,998.05,844035.9,0.1,0.2%,1140
876,16.7369928655,-15.1534050624,1245.176,994.69,845029.6,994.69,845030.6,0.1,0.1%,1141
877,16.7298523553,-15.1476108863,1245.593,999.99,846029.6,999.99,846030.6,0.0,0.0%,1141
878,16.7227118450,-15.1418167102,1248.351,1000,847029.6,1000,847030.6,0.2,0.3%,1141
879,16.7171971511,-15.1347814889,1247.032,978.42,848008,978.42,848009,0.1,0.1%,1142
880,16.7129682810,-15.1267581484,1250.22,997.38,849005.4,997.38,849006.4,0.2,0.3%,1143
881,16.7062770026,-15.1204792007,1250.856,1000,850005.4,1000,850006.4,0.0,0.1%,1143
882,16.7033374805,-15.1121809403,1252.037,971.05,850976.4,971.05,850977.4,0.1,0.1%,1144
883,16.7011246656,-15.1035083332,1255.61,988.66,851965.1,988.67,851966.1,0.2,0.4%,1146
884,16.6938881985,-15.0978295641,1256.064,999.99,852965.1,999.99,852966.1,0.0,0.0%,1146
885,16.6892445592,-15.0915798979,1256.867,852.88,853818,852.88,853819,0.1,0.1%,1147
886,16.6957334374,-15.0854047977,1255.844,976.47,854794.4,976.47,854795.5,0.1,0.1%,1148
887,16.7028193078,-15.0796662433,1257.407,991.72,855786.2,991.73,855787.2,0.1,0.2%,1149
888,16.7078506256,-15.0720650466,1259.179,1000,856786.2,1000,856787.2,0.1,0.2%,1149
889,16.7043780122,-15.0643190744,1259.057,934.88,857721,934.88,857722.1,0.0,0.0%,1150
890,16.6997866359,-15.0565253168,1259.293,993.68,858714.7,993.68,858715.7,0.0,0.0%,1151
891,16.7049286791,-15.0493886936,1259.048,963.98,859678.7,963.98,859679.7,0.0,0.0%,1152
892,16.7007069836,-15.0434523439,1260.106,798.45,860477.1,798.45,860478.2,0.1,0.1%,1154
893,16.6917484373,-15.0417493291,1260.02,981.56,861458.7,981.56,861459.7,0.0,0.0%,1155
894,16.6881075219,-15.0346536419,1260.217,877.33,862336,877.33,862337.1,0.0,0.0%,1157
895,16.6864033107,-15.0260485307,1262.103,969.62,863305.7,969.62,863306.7,0.1,0.2%,1158
896,16.6794964552,-15.0201494155,1262.018,988.81,864294.5,988.81,864295.5,0.0,0.0%,1159
897,16.6720891469,-15.0146868039,1266.344,999.95,865294.4,999.96,865295.5,0.2,0.4%,1160
898,16.6669521458,-15.0072791835,1272.29,988.45,866282.9,988.46,866283.9,0.3,0.6%,1161
899,16.6618768947,-14.9997398894,1280.444,996.92,867279.8,996.95,867280.9,0.5,0.8%,1163
900,16.6559254696,-14.9927962996,1282.725,1000,868279.8,1000,868280.9,0.1,0.2%,1163
901,16.6517367796,-14.9849923625,1283.17,973.96,869253.7,973.96,869254.8,0.0,0.0%,1165
902,16.6559336936,-14.9771736519,1289.016,975.82,870229.6,975.84,870230.7,0.3,0.6%,1166
903,16.6588087409,-14.9686976267,1287.337,987.53,871217.1,987.53,871218.2,0.1,0.2%,1167
904,16.6555640204,-14.9622219040,1287.192,797.01,872014.1,797.01,872015.2,0.0,0.0%,1169
905,16.6492730727,-14.9582777791,1290.271,805.23,872819.3,805.24,872820.5,0.2,0.4%,1170
906,16.6573659458,-14.9552259397,1287.558,933.76,873753.1,933.77,873754.2,0.2,0.3%,1171
907,16.6639251922,-14.9511081730,1288.012,839.92,874593,839.92,874594.2,0.0,0.1%,1173
908,16.6567095861,-14.9475509973,1286.451,870.31,875463.3,870.31,875464.5,0.1,0.2%,1175
909,16.6480260035,-14.9488919227,1287.909,945.86,876409.2,945.86,876410.3,0.1,0.2%,1176
910,16.6486861846,-14.9415708336,1287.912,813.17,877222.4,813.17,877223.5,0.0,0.0%,1178
911,16.6549605186,-14.9349026975,1288.46,1000,878222.4,1000,878223.5,0.0,0.1%,1178
912,16.6563250103,-14.9264693708,1288.369,944.61,879167,944.61,879168.1,0.0,0.0%,1180
913,16.6556559665,-14.9178123151,1291.036,960.59,880127.6,960.59,880128.7,0.2,0.3%,1181
914,16.6601321656,-14.9098918132,1289.786,1000,881127.6,1000,881128.7,0.1,0.1%,1181
915,16.6582524677,-14.9024374041,1291.189,849.25,881976.8,849.25,881978,0.1,0.2%,1184
916,16.6571334989,-14.8958800113,1290.581,735.48,882712.3,735.48,882713.4,0.0,0.1%,1185
917,16.6574685101,-14.8872119992,1293.365,959.77,883672.1,959.78,883673.2,0.2,0.3%,1186
918,16.6556109775,-14.8785126516,1291.989,983.1,884655.2,983.1,884656.3,0.1,0.1%,1187
919,16.6547303963,-14.8698377445,1299.185,964.52,885619.7,964.55,885620.9,0.4,0.7%,1188
920,16.6531387861,-14.8610107080,1304.042,991.59,886611.3,991.61,886612.5,0.3,0.5%,1189
921,16.6507822557,-14.8522684662,1314.1,1000,887611.3,1000.1,887612.5,0.6,1.0%,1189
922,16.6499227430,-14.8434874055,1313.901,975.99,888587.3,975.99,888588.5,0.0,0.0%,1190
923,16.6517969519,-14.8346354572,1316.07,1000,889587.3,1000,889588.5,0.1,0.2%,1190
924,16.6509299782,-14.8258954906,1317.028,971.54,890558.8,971.54,890560.1,0.1,0.1%,1191
925,16.6454002576,-14.8190485922,1321.358,963.44,891522.3,963.45,891523.5,0.3,0.4%,1192
926,16.6383630743,-14.8131485362,1327.075,999.99,892522.3,1000,892523.5,0.3,0.6%,1192
927,16.6313258911,-14.8072484802,1330.195,1000,893522.3,1000,893523.5,0.2,0.3%,1192
928,16.6242887078,-14.8013484242,1333.979,1000,894522.3,1000,894523.5,0.2,0.4%,1192
929,16.6172504711,-14.7954499891,1335.616,1000,895522.3,1000,895523.6,0.1,0.2%,1193
930,16.6117695823,-14.7881780059,1341.136,997.78,896520.1,997.79,896521.3,0.3,0.6%,1194
931,16.6075679922,-14.7803382005,1340.645,978.3,897498.4,978.3,897499.6,0.0,0.1%,1195
932,16.6110674880,-14.7729610248,1341.835,899.01,898397.4,899.02,898398.7,0.1,0.1%,1197
933,16.6196107405,-14.7694147327,1341.075,1000,899397.4,1000,899398.7,0.0,0.1%,1197
934,16.6253517050,-14.7630847903,1341.747,934.13,900331.5,934.13,900332.8,0.0,0.1%,1199
935,16.6190796418,-14.7564191198,1340.575,1000,901331.5,1000,901332.8,0.1,0.1%,1199
936,16.6240388572,-14.7506249799,1341.153,834.35,902165.8,834.35,902167.1,0.0,0.1%,1201
937,16.6303611454,-14.7449971388,1343.273,922.6,903088.4,922.6,903089.7,0.1,0.2%,1202
938,16.6327033508,-14.7362514837,1341.279,1000,904088.4,1000,904089.7,0.1,0.2%,1202
939,16.6274990168,-14.7309338565,1343.242,812.56,904901,812.56,904902.3,0.1,0.2%,1204
940,16.6187869668,-14.7284386623,1342.999,977.93,905878.9,977.93,905880.2,0.0,0.0%,1205
941,16.6108458011,-14.7237536919,1344.61,1000,906878.9,1000,906880.2,0.1,0.2%,1205
942,16.6023041568,-14.7207306400,1347.029,978.76,907857.7,978.77,907859,0.1,0.2%,1207
943,16.5936759772,-14.7183502010,1346.71,965.77,908823.5,965.77,908824.8,0.0,0.0%,1209
944,16.5844111040,-14.7177423879,1348.315,1000,909823.5,1000,909824.8,0.1,0.2%,1209
945,16.5751462308,-14.7171345747,1347.253,1000,910823.5,1000,910824.8,0.1,0.1%,1209
946,16.5740233401,-14.7096777421,1355.082,833.88,911657.4,833.92,911658.7,0.5,0.9%,1211
947,16.5819381099,-14.7070247350,1348.254,901.51,912558.9,901.54,912560.2,0.4,0.8%,1213
948,16.5884793411,-14.7006102771,1357.218,1000,913558.9,1000,913560.3,0.5,0.9%,1213
949,16.5942245614,-14.6969304881,1356.949,740.7,914299.6,740.7,914301,0.0,0.0%,1216
950,16.5859849312,-14.6948688173,1356.964,916.27,915215.8,916.27,915217.2,0.0,0.0%,1218
951,16.5770773351,-14.6971399970,1360.294,991.72,916207.6,991.73,916209,0.2,0.3%,1219
952,16.5684052898,-14.6954579589,1356.408,952.35,917159.9,952.36,917161.3,0.2,0.4%,1221
953,16.5595823562,-14.6982736181,1357.141,1000,918159.9,1000,918161.3,0.0,0.1%,1221
954,16.5536935194,-14.6945504157,1356.279,756.28,918916.2,756.28,918917.6,0.1,0.1%,1222
955,16.5474252592,-14.6893518036,1358.52,886.92,919803.1,886.93,919804.5,0.1,0.3%,1223
956,16.5391960259,-14.6859859843,1359.116,961.39,920764.5,961.39,920765.9,0.0,0.1%,1224
957,16.5323814218,-14.6798478459,1361.253,999.99,921764.5,1000,921765.9,0.1,0.2%,1225
958,16.5255662454,-14.6737103346,1361.263,1000,922764.5,1000,922765.9,0.0,0.0%,1225
959,16.5189063956,-14.6694373780,1362.36,859.14,923623.6,859.14,923625.1,0.1,0.1%,1228
960,16.5179393163,-14.6631350342,1367.507,705.06,924328.7,705.08,924330.1,0.4,0.7%,1230
961,16.5202584367,-14.6583889228,1364.372,581.53,924910.2,581.53,924911.7,0.3,0.5%,1231
962,16.5109762943,-14.6585369702,1370.563,1000,925910.2,1000,925911.7,0.4,0.6%,1231
963,16.5038500361,-14.6540053157,1387.486,916.89,926827.1,917.04,926828.7,1.1,1.8%,1233
964,16.5002607177,-14.6456703966,1382.924,1000,927827.1,1000,927828.7,0.3,0.5%,1233
965,16.4966713994,-14.6373354775,1381.079,1000,928827.1,1000,928828.8,0.1,0.2%,1233
966,16.4929778878,-14.6291992573,1381.076,984.25,929811.4,984.25,929813,0.0,0.0%,1234
967,16.4839353934,-14.6312399246,1381.177,1000,930811.4,1000,930813,0.0,0.0%,1235
968,16.4783230595,-14.6382387455,1383.601,982.47,931793.8,982.47,931795.5,0.1,0.2%,1237
969,16.4741869497,-14.6320397038,1384.406,817.92,932611.7,817.92,932613.4,0.1,0.1%,1238
970,16.4704596217,-14.6241104532,1382.977,964.86,933576.6,964.87,933578.3,0.1,0.1%,1239
971,16.4654850184,-14.6296146229,1383.461,811.25,934387.9,811.25,934389.5,0.0,0.1%,1241
972,16.4567941754,-14.6327208121,1384.22,997.37,935385.2,997.37,935386.9,0.0,0.1%,1242
973,16.4506627406,-14.6392606412,1386.691,979.75,936365,979.75,936366.6,0.1,0.3%,1243
974,16.4428913889,-14.6383930794,1391.351,842.68,937207.7,842.7,937209.3,0.3,0.6%,1245
975,16.4352253764,-14.6386052591,1402.675,826.19,938033.9,826.26,938035.6,0.8,1.4%,1247
976,16.4264025635,-14.6373927604,1407.183,959.9,938993.7,959.91,938995.5,0.3,0.5%,1248
977,16.4173384464,-14.6378485757,1404.116,977.77,939971.5,977.78,939973.3,0.2,0.3%,1249
978,16.4082043071,-14.6363371359,1404.126,998.13,940969.7,998.13,940971.4,0.0,0.0%,1250
979,16.3998601461,-14.6327283632,1404.444,983.62,941953.3,983.62,941955,0.0,0.0%,1251
980,16.3982834398,-14.6249383533,1404.748,878.51,942831.8,878.51,942833.5,0.0,0.0%,1253
981,16.4007767335,-14.6170764165,1405.217,910.42,943742.2,910.42,943743.9,0.0,0.1%,1255
982,16.3934663766,-14.6116254342,1406.505,992.02,944734.2,992.02,944736,0.1,0.1%,1256
983,16.3891309882,-14.6054128964,1405.45,831.08,945565.3,831.08,945567,0.1,0.1%,1258
984,16.3963477350,-14.6000958162,1406,975.06,946540.3,975.06,946542.1,0.0,0.1%,1259
985,16.3964506009,-14.5940735239,1405.146,666.43,947206.8,666.43,947208.5,0.1,0.1%,1260
986,16.3882496421,-14.5899958370,1406.712,992.18,948199,992.18,948200.7,0.1,0.2%,1261
987,16.3793993633,-14.5872761515,1407.131,1000,949199,1000,949200.7,0.0,0.0%,1261
988,16.3710924379,-14.5837641152,1407.039,975.82,950174.8,975.82,950176.5,0.0,0.0%,1262
989,16.3651216955,-14.5768453157,1408.793,999.99,951174.8,999.99,951176.5,0.1,0.2%,1262
990,16.3591509531,-14.5699265162,1410.413,1000,952174.8,1000,952176.5,0.1,0.2%,1262
991,16.3513419196,-14.5692618152,1410.133,844.73,953019.5,844.73,953021.3,0.0,0.0%,1264
992,16.3440196596,-14.5658405474,1409.04,875.18,953894.7,875.18,953896.4,0.1,0.1%,1266
993,16.3429378960,-14.5574110642,1409.528,939.93,954834.6,939.93,954836.4,0.0,0.1%,1267
994,16.3503564429,-14.5528950335,1410.054,942.8,955777.4,942.8,955779.2,0.0,0.1%,1269
995,16.3551532053,-14.5469271881,1410.483,838.6,956616,838.6,956617.8,0.0,0.1%,1272
996,16.3483975280,-14.5432944942,1408.059,831.67,957447.7,831.67,957449.4,0.2,0.3%,1274
997,16.3441356935,-14.5390564368,1409.631,656.4,958104.1,656.4,958105.8,0.1,0.2%,1276
998,16.3490032385,-14.5332373148,1409.524,830.52,958934.6,830.52,958936.4,0.0,0.0%,1279
999,16.3402832727,-14.5301499666,1410.075,1000,959934.6,1000,959936.4,0.0,0.1%,1279
1000,16.3314904433,-14.5326133182,1411.605,986.12,960920.7,986.12,960922.5,0.1,0.2%,1280
1001,16.3228664391,-14.5302205938,1412.067,966.47,961887.2,966.47,961889,0.0,0.0%,1281
1002,16.3140972556,-14.5273926023,1415.718,995.61,962882.8,995.62,962884.6,0.2,0.4%,1282
1003,16.3059189643,-14.5243504125,1416.083,943.57,963826.4,943.57,963828.1,0.0,0.0%,1283
1004,16.3045296710,-14.5159888612,1417.39,937.2,964763.6,937.2,964765.3,0.1,0.1%,1285
1005,16.3034574672,-14.5084651932,1417.138,840.43,965604,840.43,965605.8,0.0,0.0%,1287
1006,16.2952892920,-14.5041803943,1420.021,1000,966604,1000,966605.8,0.2,0.3%,1287
1007,16.2897494659,-14.4979614928,1417.301,911.08,967515.1,911.09,967516.9,0.2,0.3%,1288
1008,16.2886610094,-14.4892328145,1420.197,972.88,968488,972.88,968489.7,0.2,0.3%,1289
1009,16.2895648558,-14.4810041344,1420.013,915.65,969403.6,915.65,969405.4,0.0,0.0%,1291
1010,16.2840820941,-14.4738522362,1422.888,987.7,970391.3,987.7,970393.1,0.2,0.3%,1292
1011,16.2797706137,-14.4661185702,1426.474,973.78,971365.1,973.79,971366.9,0.2,0.4%,1294
1012,16.2733145518,-14.4596613506,1425.971,997.46,972362.5,997.46,972364.4,0.0,0.1%,1295
1013,16.2721550194,-14.4511370455,1429.472,951.41,973314,951.42,973315.8,0.2,0.4%,1296
1014,16.2708108724,-14.4430363945,1429.111,907.93,974221.9,907.93,974223.7,0.0,0.0%,1297
1015,16.2661551209,-14.4354803305,1427.822,975.17,975197.1,975.17,975198.9,0.1,0.1%,1298
1016,16.2741521935,-14.4319684519,1427.346,945.81,976142.9,945.81,976144.7,0.0,0.1%,1300
1017,16.2786570662,-14.4240684031,1430.187,1000,977142.9,1000,977144.7,0.2,0.3%,1300
1018,16.2835625593,-14.4164224695,1430.731,997.74,978140.6,997.74,978142.4,0.0,0.1%,1301
1019,16.2891470741,-14.4092072423,1432.725,999.99,979140.6,999.99,979142.4,0.1,0.2%,1301
1020,16.2947315888,-14.4019920152,1433.775,1000,980140.6,1000,980142.4,0.1,0.1%,1301
1021,16.3002345477,-14.3947461862,1434.125,997.46,981138.1,997.46,981139.9,0.0,0.0%,1302
1022,16.2972077068,-14.3878038059,1433.731,834.61,981972.7,834.61,981974.5,0.0,0.0%,1304
1023,16.2887438510,-14.3854931051,1450.434,947.96,982920.6,948.11,982922.6,1.0,1.8%,1306
1024,16.2871976196,-14.3773237519,1458.683,919.14,983839.8,919.17,983841.8,0.5,0.9%,1307
1025,16.2896754699,-14.3697628492,1462.744,878.21,984718,878.22,984720,0.3,0.5%,1308
1026,16.2950821732,-14.3660199758,1464.426,715.25,985433.2,715.25,985435.2,0.1,0.2%,1310
1027,16.2967680323,-14.3586519997,1465.053,835.25,986268.5,835.25,986270.5,0.0,0.1%,1312
1028,16.2963315773,-14.3522436464,1465.059,710.6,986979.1,710.6,986981.1,0.0,0.0%,1314
1029,16.3048250561,-14.3492266682,1467.308,975.09,987954.2,975.09,987956.2,0.1,0.2%,1315
1030,16.3076267335,-14.3411821323,1468.235,939.98,988894.1,939.98,988896.2,0.1,0.1%,1316
1031,16.3090109463,-14.3322453342,1469.524,1000,989894.1,1000,989896.2,0.1,0.1%,1316
1032,16.3135462076,-14.3285231470,1468.57,639.51,990533.7,639.51,990535.7,0.1,0.1%,1318
1033,16.3118349842,-14.3196421365,1469.652,999.81,991533.5,999.81,991535.5,0.1,0.1%,1319
1034,16.3121082289,-14.3107194719,1469.581,987.66,992521.1,987.66,992523.1,0.0,0.0%,1320
1035,16.3192592421,-14.3113860829,1470.748,775.02,993296.1,775.02,993298.2,0.1,0.2%,1322
1036,16.3257269555,-14.3100188677,1470.37,713.99,994010.1,713.99,994012.2,0.0,0.1%,1324
1037,16.3231931110,-14.3016507683,1471.703,965.38,994975.5,965.38,994977.5,0.1,0.1%,1325
1038,16.3197366451,-14.2932646295,1478.041,1000,995975.5,1000,995977.6,0.4,0.6%,1325
1039,16.3158170981,-14.2851546016,1475.659,991.98,996967.5,991.98,996969.5,0.1,0.2%,1326
1040,16.3145332462,-14.2789981949,1475.106,695.1,997662.6,695.1,997664.6,0.0,0.1%,1327
1041,16.3196790489,-14.2768112047,1475.925,605.68,998268.3,605.68,998270.3,0.1,0.1%,1329
1042,16.3121601491,-14.2719623237,1475.691,972.66,999240.9,972.66,999243,0.0,0.0%,1330
1043,16.3031787260,-14.2699489965,1476.025,994.42,1000235.4,994.42,1000237.4,0.0,0.0%,1331
1044,16.2942169513,-14.2677759130,1478.699,996.48,1001231.8,996.48,1001233.9,0.2,0.3%,1332
1045,16.2855165102,-14.2646638063,1476.762,1000,1002231.8,1000,1002233.9,0.1,0.2%,1332
1046,16.2815454321,-14.2574446518,1476.745,906.43,1003138.3,906.43,1003140.3,0.0,0.0%,1334
1047,16.2881768117,-14.2524008445,1476.421,907.49,1004045.8,907.49,1004047.8,0.0,0.0%,1336
1048,16.2835351764,-14.2450426166,1478.987,955.88,1005001.6,955.89,1005003.7,0.2,0.3%,1337
1049,16.2769409032,-14.2386929900,1479.057,1000,1006001.6,1000,1006003.7,0.0,0.0%,1337
1050,16.2748351184,-14.2307859330,1478.892,903.89,1006905.5,903.89,1006907.6,0.0,0.0%,1339
1051,16.2769332991,-14.2222733272,1477.411,968.69,1007874.2,968.69,1007876.3,0.1,0.2%,1341
1052,16.2763683375,-14.2138467132,1478.696,934.32,1008808.5,934.32,1008810.6,0.1,0.1%,1343
1053,16.2834577439,-14.2169422345,1482.334,838.33,1009646.9,838.34,1009648.9,0.2,0.4%,1345
1054,16.2888693256,-14.2160470033,1477.432,592.42,1010239.3,592.44,1010241.4,0.5,0.8%,1346
1055,16.2860605134,-14.2079829890,1481.299,942.31,1011181.6,942.32,1011183.7,0.2,0.4%,1348
1056,16.2867014411,-14.1998109049,1482.176,906.81,1012088.4,906.81,1012090.5,0.1,0.1%,1349
1057,16.2889102364,-14.1911373372,1481.107,988.83,1013077.2,988.83,1013079.3,0.1,0.1%,1350
1058,16.2841321030,-14.1835441121,1480.877,985.82,1014063.1,985.82,1014065.2,0.0,0.0%,1351
1059,16.2892063966,-14.1772002039,1482.701,890.34,1014953.4,890.34,1014955.5,0.1,0.2%,1352
1060,16.2919675652,-14.1698463150,1482.151,866.52,1015819.9,866.52,1015822,0.0,0.1%,1353
1061,16.2965983198,-14.1635412708,1481.098,858.23,1016678.1,858.23,1016680.2,0.1,0.1%,1356
1062,16.2940739535,-14.1551226666,1481.254,970.49,1017648.6,970.49,1017650.7,0.0,0.0%,1358
1063,16.3014544438,-14.1517982051,1481.632,877.61,1018526.3,877.61,1018528.3,0.0,0.0%,1360
1064,16.3010058327,-14.1429661215,1480.216,978.39,1019504.6,978.39,1019506.7,0.1,0.1%,1361
1065,16.3011007845,-14.1340246482,1482.01,989.34,1020494,989.34,1020496.1,0.1,0.2%,1363
1066,16.2952411513,-14.1275277523,1482.954,957.59,1021451.6,957.59,1021453.7,0.1,0.1%,1364
1067,16.2964637878,-14.1198987039,1482.335,854.34,1022305.9,854.34,1022308,0.0,0.1%,1366
1068,16.3020431833,-14.1127840815,1482.95,991.25,1023297.2,991.25,1023299.3,0.0,0.1%,1367
1069,16.3059900583,-14.1046077516,1482.296,1000,1024297.2,1000,1024299.3,0.0,0.1%,1367
1070,16.3028169030,-14.0966986396,1482.609,939.76,1025236.9,939.76,1025239,0.0,0.0%,1369
1071,16.3087608362,-14.0965583884,1484.387,642.07,1025879,642.07,1025881.1,0.2,0.3%,1370
1072,16.3175166323,-14.0941607799,1486.342,982.04,1026861,982.04,1026863.1,0.1,0.2%,1372
1073,16.3240992188,-14.0900079488,1486.101,846.42,1027707.5,846.42,1027709.6,0.0,0.0%,1373
1074,16.3186742605,-14.0834577962,1485.173,931.9,1028639.4,931.9,1028641.5,0.1,0.1%,1375
1075,16.3114315076,-14.0779788872,1484.177,989.59,1029628.9,989.59,1029631.1,0.1,0.1%,1376
1076,16.3144330892,-14.0721763687,1483.606,719.19,1030348.1,719.19,1030350.2,0.0,0.1%,1378
1077,16.3221023936,-14.0681393734,1485.46,941.05,1031289.2,941.05,1031291.3,0.1,0.2%,1379
1078,16.3168760433,-14.0613946702,1482.124,935.67,1032224.9,935.68,1032227,0.2,0.4%,1380
1079,16.3080920398,-14.0590063570,1485.529,984.84,1033209.7,984.84,1033211.8,0.2,0.3%,1381
1080,16.2990553433,-14.0570392356,1486.245,1000,1034209.7,1000,1034211.8,0.0,0.1%,1381
1081,16.2900186467,-14.0550721141,1486.449,1000,1035209.7,1000,1035211.8,0.0,0.0%,1381
1082,16.2810957293,-14.0527694606,1487.327,996.86,1036206.6,996.86,1036208.7,0.1,0.1%,1382
1083,16.2726408415,-14.0490865980,1487.036,1000,1037206.6,1000,1037208.7,0.0,0.0%,1382
1084,16.2640469097,-14.0458595328,1488.056,994.54,1038201.1,994.55,1038203.2,0.1,0.1%,1383
1085,16.2568742092,-14.0421258073,1489.034,878,1039079.1,878,1039081.2,0.1,0.1%,1384
1086,16.2510365486,-14.0357912676,1488.436,942.76,1040021.9,942.76,1040024,0.0,0.1%,1387
1087,16.2431474945,-14.0379823825,1491.628,885.96,1040907.8,885.97,1040909.9,0.2,0.4%,1390
1088,16.2357149109,-14.0429353699,1491.031,972.03,1041879.8,972.03,1041882,0.0,0.1%,1391
1089,16.2292476325,-14.0364680915,1492.698,999.99,1042879.8,1000,1042882,0.1,0.2%,1391
1090,16.2226071359,-14.0302848266,1493.787,991.22,1043871.1,991.22,1043873.2,0.1,0.1%,1392
1091,16.2137021165,-14.0278145362,1503.508,1000,1044871.1,1000,1044873.2,0.6,1.0%,1392
1092,16.2057091143,-14.0245075362,1510.579,937.74,1045808.8,937.77,1045811,0.4,0.8%,1394
1093,16.2037887923,-14.0156657804,1524,1000,1046808.8,1000.1,1046811.1,0.8,1.3%,1394
1094,16.1984648092,-14.0087635744,1525.104,956.01,1047764.8,956.01,1047767.1,0.1,0.1%,1395
1095,16.1915256012,-14.0027817917,1524.048,999.99,1048764.8,999.99,1048767.1,0.1,0.1%,1395
1096,16.1845863932,-13.9968000090,1525.063,1000,1049764.8,1000,1049767.1,0.1,0.1%,1395
